;;NE;Start;End;X1 Average User Number ;X2 L.DLPwr.Avg;Y L.UL.Interference.Avg;X3 RA Success Rate;X4 RRC Setup Success Rate (Service);X5 TA Mean
;;44_KOS0001C_101L18_O_MORSKA_18;16.05.2023 22:00;16.05.2023 23:00;33,9925;47,5;-116;94,5297;99,9657;0,8405
;;44_KOS0001C_101L18_O_MORSKA_18;16.05.2023 23:00;17.05.2023 00:00;30,9047;47;-118;97,2138;100;0,8744
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 00:00;09.05.2023 01:00;8,2714;41,9;-118;95,572;100;0,9606
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 01:00;09.05.2023 02:00;9,1702;41,7;-118;95,9538;100;0,989
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 02:00;09.05.2023 03:00;13,0181;39,2;-118;97,9791;100;0,9121
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 03:00;09.05.2023 04:00;18,2256;39,1;-117;93,6182;99,9708;0,874
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 04:00;09.05.2023 05:00;18,3247;39,2;-117;97,9614;100;0,8748
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 05:00;09.05.2023 06:00;15,0036;39,3;-118;97,9545;100;0,912
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 06:00;09.05.2023 07:00;15,4157;40,9;-118;97,7544;99,942;0,9556
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 07:00;09.05.2023 08:00;16,07;41,7;-117;88,9699;100;0,9243
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 08:00;09.05.2023 09:00;16,0469;42,2;-117;95,8593;100;0,9019
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 09:00;09.05.2023 10:00;11,8444;42,3;-117;96,0461;100;0,8555
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 10:00;09.05.2023 11:00;13,7819;42,7;-117;93,5891;100;0,8472
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 11:00;09.05.2023 12:00;13,688;42,6;-116;71,596;100;0,886
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 12:00;09.05.2023 13:00;14,0311;42,4;-117;95,6323;100;0,8593
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 13:00;09.05.2023 14:00;12,8431;44;-117;92,1145;100;0,8532
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 14:00;09.05.2023 15:00;13,6636;44;-116;96,6432;100;0,8817
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 15:00;09.05.2023 16:00;11,3656;42,3;-116;96,6314;100;0,9259
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 16:00;09.05.2023 17:00;12,7569;42,6;-117;86,5169;100;0,9246
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 17:00;09.05.2023 18:00;12,7417;44,2;-116;87,5392;100;0,858
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 18:00;09.05.2023 19:00;15,1478;43,8;-116;89,9441;100;0,911
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 19:00;09.05.2023 20:00;14,6808;45,2;-115;84,3666;100;0,9303
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 20:00;09.05.2023 21:00;14,3553;45,6;-116;88,7869;100;0,9528
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 21:00;09.05.2023 22:00;14,8592;46;-116;91,6055;100;0,9523
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 22:00;09.05.2023 23:00;13,9242;45,9;-116;95,7826;100;0,9498
;;44_KOS0001C_211L18_O_MORSKA_18;09.05.2023 23:00;10.05.2023 00:00;9,7094;45;-117;98,5507;100;0,9977
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 00:00;10.05.2023 01:00;12,0981;42,7;-118;97,2032;100;0,9904
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 01:00;10.05.2023 02:00;16,5092;40,1;-118;97,7711;100;0,8967
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 02:00;10.05.2023 03:00;16,2267;39,2;-118;98,8675;100;0,8972
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 03:00;10.05.2023 04:00;17,6967;39,5;-118;99,1837;100;0,91
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 04:00;10.05.2023 05:00;18,9811;39,5;-117;99,5792;100;0,887
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 05:00;10.05.2023 06:00;19,4819;39,7;-117;98,5577;100;0,9105
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 06:00;10.05.2023 07:00;20,3653;41,3;-118;96,9319;100;0,9432
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 07:00;10.05.2023 08:00;19,69;42,8;-117;93,3416;99,9033;0,8632
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 08:00;10.05.2023 09:00;16,195;44,5;-117;95,0502;100;0,8314
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 09:00;10.05.2023 10:00;13,335;45,6;-117;96,6023;100;0,8496
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 10:00;10.05.2023 11:00;14,0433;45,4;-116;96,3415;100;0,9144
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 11:00;10.05.2023 12:00;14,0194;45,8;-117;97,5791;100;0,8782
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 12:00;10.05.2023 13:00;14,0025;45,3;-117;93,7888;100;0,8874
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 13:00;10.05.2023 14:00;13,0039;43,1;-117;95,3079;100;0,8524
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 14:00;10.05.2023 15:00;12,5431;44,6;-116;97,7337;100;0,8541
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 15:00;10.05.2023 16:00;11,7053;46,1;-116;93,8239;100;0,9165
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 16:00;10.05.2023 17:00;12,5961;46,1;-116;93,429;100;0,9061
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 17:00;10.05.2023 18:00;13,6832;42,9;-116;94,9511;100;0,9046
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 18:00;10.05.2023 19:00;14,2961;43,1;-116;89,2454;100;0,8893
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 19:00;10.05.2023 20:00;13,5419;43,3;-116;95,1652;100;0,907
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 20:00;10.05.2023 21:00;13,7714;44,7;-116;90,3933;100;0,9346
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 21:00;10.05.2023 22:00;13,5969;44,9;-116;91,7822;100;1,0018
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 22:00;10.05.2023 23:00;11,6072;44,6;-116;93,6037;99,9007;0,9575
;;44_KOS0001C_211L18_O_MORSKA_18;10.05.2023 23:00;11.05.2023 00:00;11,6569;44,6;-116;92,0959;100;0,9954
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 00:00;11.05.2023 01:00;9,4436;41,4;-117;96,4467;100;0,9606
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 01:00;11.05.2023 02:00;11,4439;40,2;-118;97,9012;100;0,9531
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 02:00;11.05.2023 03:00;14,3242;39,8;-118;96,4152;100;0,9297
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 03:00;11.05.2023 04:00;15,8969;40,3;-117;97,6309;100;0,9317
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 04:00;11.05.2023 05:00;18,3811;39,9;-117;98,9169;100;0,9211
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 05:00;11.05.2023 06:00;19,5242;40,1;-117;92,5706;100;0,9103
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 06:00;11.05.2023 07:00;14,6364;40,5;-116;97,0926;100;0,9746
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 07:00;11.05.2023 08:00;14,5225;41,2;-117;95,5315;100;0,9687
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 08:00;11.05.2023 09:00;15,0622;42,4;-117;95,241;100;0,9191
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 09:00;11.05.2023 10:00;13,7964;42,9;-117;94,0492;100;0,8607
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 10:00;11.05.2023 11:00;13,9314;42,7;-117;85,771;100;0,8701
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 11:00;11.05.2023 12:00;12,8203;43,1;-117;91,341;100;0,8617
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 12:00;11.05.2023 13:00;14,5775;43,9;-117;97,1257;100;0,8396
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 13:00;11.05.2023 14:00;14,7192;42,6;-116;92,9712;100;0,8525
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 14:00;11.05.2023 15:00;14,4872;43;-116;93,4517;100;0,8494
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 15:00;11.05.2023 16:00;13,17;43,3;-116;91,6566;100;0,8334
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 16:00;11.05.2023 17:00;12,2894;43;-117;94,7724;100;0,8878
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 17:00;11.05.2023 18:00;12,8689;44;-117;95,5523;100;0,9279
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 18:00;11.05.2023 19:00;14,2641;43,4;-116;94,6483;100;0,9596
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 19:00;11.05.2023 20:00;13,0489;44;-116;86,0136;100;0,885
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 20:00;11.05.2023 21:00;14,7203;44;-116;86,2148;100;0,8996
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 21:00;11.05.2023 22:00;15,7863;44,4;-116;86,3946;100;0,9005
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 22:00;11.05.2023 23:00;13,4726;43,8;-117;96,7044;100;1,0277
;;44_KOS0001C_211L18_O_MORSKA_18;11.05.2023 23:00;12.05.2023 00:00;12,6361;42,8;-117;99,0947;100;1,066
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 00:00;12.05.2023 01:00;12,4794;40,7;-118;98,6031;100;1,1004
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 01:00;12.05.2023 02:00;16,7183;40,6;-118;97,8702;100;0,9327
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 02:00;12.05.2023 03:00;14,7578;39,1;-118;99,0045;100;0,9137
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 03:00;12.05.2023 04:00;16,0775;39,2;-118;99,3446;100;0,9622
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 04:00;12.05.2023 05:00;17,4136;39,6;-118;98,1626;100;0,9841
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 05:00;12.05.2023 06:00;16,4515;40,3;-117;98,536;100;0,9409
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 06:00;12.05.2023 07:00;15,7631;40,2;-117;96,4536;100;0,9798
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 07:00;12.05.2023 08:00;13,9667;40,3;-117;90,8547;99,9251;0,9156
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 08:00;12.05.2023 09:00;14,0864;42,8;-117;96,7494;100;0,8952
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 09:00;12.05.2023 10:00;13,5171;42,9;-117;95,0097;100;0,8867
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 10:00;12.05.2023 11:00;11,747;44,5;-117;97,3615;99,9044;0,8489
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 11:00;12.05.2023 12:00;12,0947;42,5;-117;94,9199;100;0,906
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 12:00;12.05.2023 13:00;14,9517;41,9;-116;96,6127;100;0,8435
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 13:00;12.05.2023 14:00;14,4789;41,8;-117;93,4772;100;0,8057
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 14:00;12.05.2023 15:00;14,3531;42,4;-117;91,9346;99,9151;0,8305
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 15:00;12.05.2023 16:00;14,925;42,5;-117;96,0842;100;0,9084
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 16:00;12.05.2023 17:00;13,6011;44,8;-116;95,6881;100;0,918
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 17:00;12.05.2023 18:00;11,6453;43,1;-116;92,9577;100;0,9338
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 18:00;12.05.2023 19:00;13,1247;43;-116;90,8005;100;0,9384
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 19:00;12.05.2023 20:00;14,9689;44,5;-116;91,2047;100;0,9587
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 20:00;12.05.2023 21:00;14,6525;43,8;-116;93,3294;100;0,9801
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 21:00;12.05.2023 22:00;14,1858;43,8;-116;93,6005;100;1,0019
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 22:00;12.05.2023 23:00;14,6925;44,3;-117;91,8745;100;1,0176
;;44_KOS0001C_211L18_O_MORSKA_18;12.05.2023 23:00;13.05.2023 00:00;13,0531;44,4;-117;92,4635;100;1,0783
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 00:00;13.05.2023 01:00;12,5978;42,9;-117;97,5544;100;1,0507
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 01:00;13.05.2023 02:00;11,7258;40,7;-115;94,7049;100;0,9696
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 02:00;13.05.2023 03:00;10,85;40,6;-118;97,5845;100;0,9903
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 03:00;13.05.2023 04:00;10,5133;39,5;-118;81,9248;100;0,9876
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 04:00;13.05.2023 05:00;13,2028;39,2;-118;93,833;100;0,9863
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 05:00;13.05.2023 06:00;15,1417;39,9;-117;97,5488;100;0,9068
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 06:00;13.05.2023 07:00;13,1552;40,7;-116;96,4463;100;0,9415
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 07:00;13.05.2023 08:00;16,4478;40,7;-117;96,1951;100;0,9916
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 08:00;13.05.2023 09:00;14,4086;42,1;-117;94,4193;100;1,0045
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 09:00;13.05.2023 10:00;13,7641;43,3;-117;97,5336;100;0,9506
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 10:00;13.05.2023 11:00;13,5879;43,6;-116;96,4643;100;0,9191
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 11:00;13.05.2023 12:00;12,7744;42,6;-117;89,9701;100;0,9137
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 12:00;13.05.2023 13:00;11,9006;42,3;-117;94,8232;99,9041;0,869
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 13:00;13.05.2023 14:00;11,6654;41,7;-117;90,3367;100;0,9121
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 14:00;13.05.2023 15:00;10,7036;41,7;-117;97,1147;100;0,9138
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 15:00;13.05.2023 16:00;11,933;42,2;-117;94,9303;100;0,9054
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 16:00;13.05.2023 17:00;13,5631;42;-116;96,314;100;0,8535
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 17:00;13.05.2023 18:00;12,2094;43;-117;95,9132;100;0,8796
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 18:00;13.05.2023 19:00;12,6306;44,3;-117;89,6282;100;0,9198
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 19:00;13.05.2023 20:00;12,4949;44,7;-116;89,4802;99,9049;0,9289
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 20:00;13.05.2023 21:00;13,0514;44,7;-116;93,3378;100;0,9074
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 21:00;13.05.2023 22:00;14,9259;42,7;-116;94,5213;99,9185;0,9234
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 22:00;13.05.2023 23:00;14,833;43,8;-116;90,1706;100;0,9246
;;44_KOS0001C_211L18_O_MORSKA_18;13.05.2023 23:00;14.05.2023 00:00;13,7528;43,1;-117;95,0237;100;1,0038
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 00:00;14.05.2023 01:00;12,5243;41,1;-117;89,9044;100;0,9729
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 01:00;14.05.2023 02:00;14,4521;41,1;-118;95,2528;100;0,925
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 02:00;14.05.2023 03:00;13,4735;40,8;-117;96,9799;100;0,9176
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 03:00;14.05.2023 04:00;14,1884;41,1;-117;96,3012;100;0,9265
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 04:00;14.05.2023 05:00;14,7944;41,6;-117;96,076;100;0,9583
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 05:00;14.05.2023 06:00;14,0458;41;-118;98,6797;100;1,0035
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 06:00;14.05.2023 07:00;14,5867;41;-118;95,0504;100;1
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 07:00;14.05.2023 08:00;13,8461;41,5;-117;94,6429;100;1,0305
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 08:00;14.05.2023 09:00;13,7097;42,9;-117;84,2802;100;1,0534
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 09:00;14.05.2023 10:00;13,8136;42,1;-117;97,8786;100;1,0527
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 10:00;14.05.2023 11:00;13,0742;43;-117;95,8304;100;0,999
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 11:00;14.05.2023 12:00;12,7254;43;-116;95,9799;100;0,9909
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 12:00;14.05.2023 13:00;11,0789;45;-116;89,7046;100;0,9614
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 13:00;14.05.2023 14:00;10,7617;43,6;-116;83,2639;99,8603;1,0062
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 14:00;14.05.2023 15:00;10,7588;45,9;-116;87,0864;100;1,0128
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 15:00;14.05.2023 16:00;10,5796;43,8;-116;86,1685;100;0,9922
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 16:00;14.05.2023 17:00;12,0403;43,7;-115;89,2781;100;0,9803
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 17:00;14.05.2023 18:00;12,8581;43,9;-116;89,8583;100;1,0336
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 18:00;14.05.2023 19:00;13,8402;44,4;-115;78,1163;99,8773;0,9985
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 19:00;14.05.2023 20:00;13,6761;44,1;-114;89,418;100;0,9666
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 20:00;14.05.2023 21:00;14,3339;44,3;-114;87,1649;100;1,0268
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 21:00;14.05.2023 22:00;13,7919;45,5;-116;89,8135;100;0,9501
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 22:00;14.05.2023 23:00;12,9631;44,7;-116;93,2274;100;1,0633
;;44_KOS0001C_211L18_O_MORSKA_18;14.05.2023 23:00;15.05.2023 00:00;11,4732;43,8;-116;98,743;100;0,9958
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 00:00;15.05.2023 01:00;10,6983;41,3;-118;95,9828;100;1,0479
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 01:00;15.05.2023 02:00;19,8703;39,6;-118;99,1444;100;0,907
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 02:00;15.05.2023 03:00;17,8099;41,4;-117;97,4078;99,9608;0,9137
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 03:00;15.05.2023 04:00;18,411;39,7;-117;99,7454;100;0,9232
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 04:00;15.05.2023 05:00;16,5719;39,8;-117;98,1275;100;0,9738
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 05:00;15.05.2023 06:00;18,1976;39,3;-116;97,981;100;0,9615
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 06:00;15.05.2023 07:00;14,0403;40,8;-118;98,3235;100;0,9745
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 07:00;15.05.2023 08:00;15,3247;40,7;-117;97,1199;100;0,9114
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 08:00;15.05.2023 09:00;14,0505;41,4;-117;87,0099;100;0,8918
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 09:00;15.05.2023 10:00;13,2945;42;-115;92,0319;100;0,8706
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 10:00;15.05.2023 11:00;15,0708;43,8;-116;94,7102;100;0,8724
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 11:00;15.05.2023 12:00;13,6089;45,7;-117;91,3816;100;0,8532
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 12:00;15.05.2023 13:00;13,2936;45,6;-116;95,0966;100;0,866
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 13:00;15.05.2023 14:00;14,0356;45,7;-116;93,5366;99,9103;0,8483
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 14:00;15.05.2023 15:00;13,5397;45,9;-116;92,4309;100;0,8728
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 15:00;15.05.2023 16:00;12,9997;45,5;-116;92,0022;100;0,8719
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 16:00;15.05.2023 17:00;12,4839;45,8;-116;95,933;100;0,8803
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 17:00;15.05.2023 18:00;14,7756;42,8;-116;80,8163;100;0,8446
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 18:00;15.05.2023 19:00;15,5181;44,5;-115;92,9502;100;0,8804
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 19:00;15.05.2023 20:00;15,0464;45,5;-116;93,8303;99,8565;0,9154
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 20:00;15.05.2023 21:00;14,3386;44,2;-115;91,053;100;1,0241
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 21:00;15.05.2023 22:00;13,8197;43,5;-116;93,9124;100;1,0374
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 22:00;15.05.2023 23:00;13,3362;43;-116;97,1809;100;1,0738
;;44_KOS0001C_211L18_O_MORSKA_18;15.05.2023 23:00;16.05.2023 00:00;11,6818;42,2;-116;97,2096;100;1,2302
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 00:00;16.05.2023 01:00;8,9769;40,3;-116;96,3493;100;1,1365
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 01:00;16.05.2023 02:00;6,9453;39,6;-117;80,6857;100;1,0304
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 02:00;16.05.2023 03:00;13,0558;39,4;-118;96,6454;99,9565;0,9911
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 03:00;16.05.2023 04:00;15,2117;40,8;-117;90,7466;100;0,9595
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 04:00;16.05.2023 05:00;14,4532;40,2;-117;96,7061;100;0,9605
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 05:00;16.05.2023 06:00;14,2425;40,2;-118;97,1881;100;0,9988
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 06:00;16.05.2023 07:00;12,2953;40,1;-118;95,674;100;1,017
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 07:00;16.05.2023 08:00;12,4894;41,4;-117;91,7745;100;0,9474
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 08:00;16.05.2023 09:00;12,4806;42,4;-117;96,5909;100;0,9482
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 09:00;16.05.2023 10:00;12,0511;41,3;-117;93,0837;100;0,9028
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 10:00;16.05.2023 11:00;13,9336;41,9;-116;95,9061;100;0,8645
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 11:00;16.05.2023 12:00;14,4157;42,4;-116;93,1778;99,9077;0,8578
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 12:00;16.05.2023 13:00;16,0506;42,2;-116;90,9671;100;0,9137
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 13:00;16.05.2023 14:00;13,4614;43,6;-117;94,7701;100;0,8318
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 14:00;16.05.2023 15:00;15,0339;43,4;-117;92,0455;100;0,8565
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 15:00;16.05.2023 16:00;13,6458;43,8;-116;92,4277;100;0,8781
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 16:00;16.05.2023 17:00;15,1537;43,8;-116;93,4347;100;0,9173
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 17:00;16.05.2023 18:00;15,5158;42,5;-116;89,8305;100;0,8941
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 18:00;16.05.2023 19:00;13,6675;42,1;-117;91,285;100;0,8751
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 19:00;16.05.2023 20:00;13,8122;43,1;-117;92,0055;100;0,9393
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 20:00;16.05.2023 21:00;13,0881;43,3;-116;94,1137;100;0,9154
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 21:00;16.05.2023 22:00;13,0317;44,8;-116;88,3108;100;0,9413
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 22:00;16.05.2023 23:00;13,6786;46;-117;84,7826;100;0,99
;;44_KOS0001C_211L18_O_MORSKA_18;16.05.2023 23:00;17.05.2023 00:00;10,5056;43,4;-117;90,5837;100;1,1108
;;44_KOS0001C_221L18_O_MORSKA_18;09.05.2023 00:00;09.05.2023 01:00;8,3644;40,1;-119;98,7395;100;0,5862
;;44_KOS0001C_221L18_O_MORSKA_18;09.05.2023 01:00;09.05.2023 02:00;11,1874;39,9;-119;97,8417;100;0,5854
